ensembl_id,efo_id_norm,target_name,disease_name,phase,label
ENSG00000149305,EFO_0004242,HTR3B,obsessive-compulsive disorder,1,0
ENSG00000149305,EFO_0004888,HTR3B,post operative nausea and vomiting,4,1
ENSG00000149305,EFO_0005407,HTR3B,psychosis,4,1
ENSG00000149305,EFO_0005687,HTR3B,fibromyalgia,4,1
ENSG00000149305,EFO_0010282,HTR3B,gastrointestinal disease,4,1
ENSG00000149305,EFO_1001892,HTR3B,generalized anxiety disorder,1,0
ENSG00000149305,HP_0002014,HTR3B,Diarrhea,4,1
ENSG00000149305,HP_0002017,HTR3B,Nausea and vomiting,4,1
ENSG00000149305,HP_0002018,HTR3B,Nausea,4,1
ENSG00000149305,MONDO_0002009,HTR3B,major depressive disorder,2,0
ENSG00000149305,MONDO_0004975,HTR3B,Alzheimer disease,2,0
ENSG00000149305,MONDO_0004985,HTR3B,bipolar disorder,2,0
ENSG00000149305,MONDO_0005090,HTR3B,schizophrenia,4,1
ENSG00000149305,MONDO_0005351,HTR3B,anorexia nervosa,1,0
ENSG00000149403,EFO_0000195,GRIK4,metabolic syndrome,2,0
ENSG00000149403,EFO_0000400,GRIK4,diabetes mellitus,2,0
ENSG00000149403,EFO_0000474,GRIK4,epilepsy,4,1
ENSG00000149403,EFO_0001063,GRIK4,deafness,2,0
ENSG00000149403,EFO_0001421,GRIK4,liver disease,1,0
ENSG00000149403,EFO_0004329,GRIK4,alcohol drinking,2,0
ENSG00000149403,EFO_0004701,GRIK4,methamphetamine dependence,2,0
ENSG00000149403,EFO_0005207,GRIK4,congenital heart disease,1,0
ENSG00000149403,EFO_0007191,GRIK4,cannabis dependence,2,0
ENSG00000149403,HP_0000360,GRIK4,Tinnitus,2,0
ENSG00000149403,HP_0001250,GRIK4,Seizure,4,1
ENSG00000149403,HP_0001257,GRIK4,Spasticity,2,0
ENSG00000149403,HP_0011868,GRIK4,Sciatica,2,0
ENSG00000149403,HP_0100543,GRIK4,Cognitive impairment,1,0
ENSG00000149403,MONDO_0005180,GRIK4,Parkinson disease,2,0
ENSG00000149403,MONDO_0005277,GRIK4,migraine disorder,4,1
ENSG00000149403,MONDO_0005299,GRIK4,brain ischemia,2,0
ENSG00000149403,MONDO_0005301,GRIK4,multiple sclerosis,2,0
ENSG00000149403,MONDO_0007079,GRIK4,alcohol dependence,4,1
ENSG00000149403,MONDO_0015643,GRIK4,photosensitive epilepsy,2,0
ENSG00000149403,MONDO_0016532,GRIK4,Lennox-Gastaut syndrome,4,1
ENSG00000149403,MONDO_0043373,GRIK4,sudden sensorineural hearing loss,2,0
ENSG00000149452,EFO_0000544,SLC22A8,infection,1,0
ENSG00000149452,EFO_0000616,SLC22A8,neoplasm,1,0
ENSG00000149452,EFO_0001073,SLC22A8,obesity,1,0
ENSG00000149452,EFO_0003086,SLC22A8,kidney disease,1,0
ENSG00000149452,EFO_0004263,SLC22A8,partial epilepsy,2,0
ENSG00000149452,EFO_0004274,SLC22A8,gout,4,1
ENSG00000149452,EFO_1001207,SLC22A8,systolic heart failure,2,0
ENSG00000149452,MONDO_0001314,SLC22A8,chondrocalcinosis,1,0
ENSG00000149452,MONDO_0005148,SLC22A8,type 2 diabetes mellitus,1,0
ENSG00000149452,MONDO_0007079,SLC22A8,alcohol dependence,1,0
ENSG00000149452,MONDO_0043510,SLC22A8,brain injury,1,0
ENSG00000149452,MONDO_0100096,SLC22A8,COVID-19,2,0
ENSG00000149554,EFO_0000095,CHEK1,chronic lymphocytic leukemia,1,0
ENSG00000149554,EFO_0000183,CHEK1,Hodgkins lymphoma,1,0
ENSG00000149554,EFO_0000574,CHEK1,lymphoma,2,0
ENSG00000149554,EFO_0000616,CHEK1,neoplasm,1,0
ENSG00000149554,EFO_0000702,CHEK1,small cell lung carcinoma,2,0
ENSG00000149554,EFO_0000756,CHEK1,melanoma,2,0
ENSG00000149554,EFO_0002618,CHEK1,pancreatic carcinoma,2,0
ENSG00000149554,EFO_0003060,CHEK1,non-small cell lung carcinoma,2,0
ENSG00000149554,EFO_0003860,CHEK1,pancreatic neoplasm,2,0
ENSG00000149554,EFO_0006859,CHEK1,head and neck malignant neoplasia,1,0
ENSG00000149554,EFO_1000081,CHEK1,Anal Squamous Cell Carcinoma,1,0
ENSG00000149554,EFO_1000158,CHEK1,Central Nervous System Neoplasm,1,0
ENSG00000149554,EFO_1000359,CHEK1,Malignant Pancreatic Neoplasm,2,0
ENSG00000149554,MONDO_0002367,CHEK1,kidney cancer,2,0
ENSG00000149554,MONDO_0004992,CHEK1,cancer,2,0
ENSG00000149554,MONDO_0008170,CHEK1,ovarian cancer,2,0
ENSG00000149806,EFO_0000095,FAU,chronic lymphocytic leukemia,1,0
ENSG00000149806,EFO_0000403,FAU,diffuse large B-cell lymphoma,2,0
ENSG00000149806,EFO_0000474,FAU,epilepsy,2,0
ENSG00000149806,EFO_0000508,FAU,genetic disorder,2,0
ENSG00000149806,EFO_0000616,FAU,neoplasm,1,0
ENSG00000149806,EFO_0003086,FAU,kidney disease,1,0
ENSG00000149806,EFO_0004197,FAU,hepatitis B virus infection,2,0
ENSG00000149806,EFO_0004289,FAU,lymphoid leukemia,1,0
ENSG00000149806,EFO_0005952,FAU,non-Hodgkins lymphoma,2,0
ENSG00000149806,EFO_1001938,FAU,B-cell non-Hodgkins lymphoma,1,0
ENSG00000149806,MONDO_0004736,FAU,inborn disorder of amino acid metabolism,2,0
ENSG00000149806,MONDO_0010311,FAU,Becker muscular dystrophy,2,0
ENSG00000149806,MONDO_0010602,FAU,hemophilia A,2,0
ENSG00000149806,MONDO_0010604,FAU,hemophilia B,2,0
ENSG00000149806,MONDO_0010679,FAU,Duchenne muscular dystrophy,4,1
ENSG00000149806,MONDO_0016239,FAU,cystinosis,2,0
ENSG00000149806,MONDO_0018965,FAU,Alport syndrome,2,0
ENSG00000149806,MONDO_0019172,FAU,aniridia,2,0
ENSG00000149806,MONDO_0019249,FAU,mucopolysaccharidosis,1,0
ENSG00000149806,MONDO_0020121,FAU,muscular dystrophy,2,0
ENSG00000149806,MONDO_0100135,FAU,Dravet syndrome,2,0
ENSG00000149968,EFO_0003047,MMP3,hepatitis C virus infection,2,0
ENSG00000149968,EFO_0004220,MMP3,chronic hepatitis C virus infection,2,0
ENSG00000149968,EFO_0700100,MMP3,vascular anomaly,1,0
ENSG00000150093,EFO_0000384,ITGB1,Crohn's disease,4,1
ENSG00000150093,EFO_0000637,ITGB1,osteosarcoma,1,0
ENSG00000150093,EFO_0000681,ITGB1,renal cell carcinoma,2,0
ENSG00000150093,EFO_0000685,ITGB1,rheumatoid arthritis,2,0
ENSG00000150093,EFO_0000717,ITGB1,systemic scleroderma,2,0
ENSG00000150093,EFO_0000756,ITGB1,melanoma,2,0
ENSG00000150093,EFO_0001365,ITGB1,age-related macular degeneration,1,0
ENSG00000150093,EFO_0001378,ITGB1,multiple myeloma,1,0
ENSG00000150093,EFO_0003060,ITGB1,non-small cell lung carcinoma,2,0
ENSG00000150093,EFO_0003929,ITGB1,relapsing-remitting multiple sclerosis,4,1
ENSG00000150093,EFO_0004244,ITGB1,interstitial lung disease,2,0
ENSG00000150093,EFO_0007323,ITGB1,inclusion body myositis,1,0
ENSG00000150093,EFO_1001480,ITGB1,metastatic colorectal cancer,2,0
ENSG00000150093,EFO_1001951,ITGB1,colorectal carcinoma,1,0
ENSG00000150093,HP_0002140,ITGB1,Ischemic stroke,2,0
ENSG00000150093,MONDO_0005090,ITGB1,schizophrenia,1,0
ENSG00000150093,MONDO_0005301,ITGB1,multiple sclerosis,4,1
ENSG00000150093,MONDO_0005575,ITGB1,colorectal cancer,2,0
ENSG00000150093,MONDO_0008170,ITGB1,ovarian cancer,1,0
ENSG00000150093,MONDO_0008315,ITGB1,prostate cancer,2,0
ENSG00000150093,MONDO_0011382,ITGB1,sickle cell disease,1,0
ENSG00000150093,MP_0001845,ITGB1,inflammation,4,1
ENSG00000150337,EFO_1000158,FCGR1A,Central Nervous System Neoplasm,1,0
ENSG00000150594,EFO_0000239,ADRA2A,adrenal gland pheochromocytoma,4,1
ENSG00000150594,EFO_0000274,ADRA2A,atopic eczema,1,0
ENSG00000150594,EFO_0000319,ADRA2A,cardiovascular disease,4,1
ENSG00000150594,EFO_0000400,ADRA2A,diabetes mellitus,1,0
ENSG00000150594,EFO_0000537,ADRA2A,hypertension,4,1
ENSG00000150594,EFO_0000544,ADRA2A,infection,1,0
ENSG00000150594,EFO_0000546,ADRA2A,injury,2,0
ENSG00000150594,EFO_0000668,ADRA2A,preeclampsia,2,0
ENSG00000150594,EFO_0001358,ADRA2A,post-traumatic stress disorder,2,0
ENSG00000150594,EFO_0002497,ADRA2A,acute hypotension,4,1
ENSG00000150594,EFO_0002610,ADRA2A,cocaine dependence,2,0
ENSG00000150594,EFO_0003822,ADRA2A,hyperemia,1,0
ENSG00000150594,EFO_0003888,ADRA2A,attention deficit hyperactivity disorder,4,1
ENSG00000150594,EFO_0003918,ADRA2A,obstructive sleep apnea,1,0
ENSG00000150594,EFO_0003956,ADRA2A,seasonal allergic rhinitis,4,1
ENSG00000150594,EFO_0004190,ADRA2A,open-angle glaucoma,4,1
ENSG00000150594,EFO_0004198,ADRA2A,skin neoplasm,1,0
ENSG00000150594,EFO_0004234,ADRA2A,erectile dysfunction,4,1
ENSG00000150594,EFO_0004278,ADRA2A,sudden cardiac arrest,4,1
ENSG00000150594,EFO_0004610,ADRA2A,acute lung injury,2,0
ENSG00000150594,EFO_0004698,ADRA2A,insomnia,4,1
ENSG00000150594,EFO_0004701,ADRA2A,methamphetamine dependence,2,0
ENSG00000150594,EFO_0004718,ADRA2A,vascular dementia,2,0
ENSG00000150594,EFO_0005251,ADRA2A,hypotension,4,1
ENSG00000150594,EFO_0005252,ADRA2A,orthostatic hypotension,4,1
ENSG00000150594,EFO_0005411,ADRA2A,schizoaffective disorder,1,0
ENSG00000150594,EFO_0005531,ADRA2A,urticaria,4,1
ENSG00000150594,EFO_0005532,ADRA2A,angioedema,4,1
ENSG00000150594,EFO_0005669,ADRA2A,intracerebral hemorrhage,2,0
ENSG00000150594,EFO_0005687,ADRA2A,fibromyalgia,2,0
ENSG00000150594,EFO_0005751,ADRA2A,eye allergy,4,1
ENSG00000150594,EFO_0005762,ADRA2A,neuropathic pain,4,1
ENSG00000150594,EFO_0005800,ADRA2A,substance withdrawal syndrome,4,1
ENSG00000150594,EFO_0005854,ADRA2A,allergic rhinitis,4,1
ENSG00000150594,EFO_0006834,ADRA2A,septic shock,4,1
ENSG00000150594,EFO_0007149,ADRA2A,appendicitis,2,0
ENSG00000150594,EFO_0007214,ADRA2A,common cold,4,1
ENSG00000150594,EFO_0007450,ADRA2A,poliomyelitis,4,1
ENSG00000150594,EFO_0007486,ADRA2A,sinusitis,4,1
ENSG00000150594,EFO_0009608,ADRA2A,stomach disease,1,0
ENSG00000150594,EFO_0009676,ADRA2A,musculoskeletal system disease,2,0
ENSG00000150594,EFO_0009846,ADRA2A,muscle cramp,4,1
ENSG00000150594,EFO_1000453,ADRA2A,Paraganglioma,2,0
ENSG00000150594,EFO_1000645,ADRA2A,orthostatic intolerance,1,0
ENSG00000150594,EFO_1000760,ADRA2A,rosacea,4,1
ENSG00000150594,EFO_1000824,ADRA2A,asphyxia neonatorum,1,0
ENSG00000150594,EFO_1001050,ADRA2A,multiple system atrophy,4,1
ENSG00000150594,EFO_1001069,ADRA2A,ocular hypertension,4,1
ENSG00000150594,EFO_1001222,ADRA2A,type III hypersensitivity reaction disease,4,1
ENSG00000150594,EFO_1001454,ADRA2A,amnesia,1,0
ENSG00000150594,EFO_1001893,ADRA2A,Hand-foot syndrome,2,0
ENSG00000150594,HP_0000951,ADRA2A,Abnormality of the skin,4,1
ENSG00000150594,HP_0001257,ADRA2A,Spasticity,4,1
ENSG00000150594,HP_0001742,ADRA2A,Nasal congestion,4,1
ENSG00000150594,HP_0001824,ADRA2A,Weight loss,2,0
ENSG00000150594,HP_0002039,ADRA2A,Anorexia,2,0
ENSG00000150594,HP_0002307,ADRA2A,Drooling,2,0
ENSG00000150594,HP_0002315,ADRA2A,Headache,4,1
ENSG00000150594,HP_0006536,ADRA2A,Airway obstruction,4,1
ENSG00000150594,HP_0010783,ADRA2A,Erythema,4,1
ENSG00000150594,HP_0011499,ADRA2A,Mydriasis,4,1
ENSG00000150594,HP_0012393,ADRA2A,Allergy,4,1
ENSG00000150594,HP_0012531,ADRA2A,Pain,4,1
ENSG00000150594,HP_0012532,ADRA2A,Chronic pain,1,0
ENSG00000150594,HP_0031273,ADRA2A,Shock,2,0
ENSG00000150594,HP_0031284,ADRA2A,Flushing,1,0
ENSG00000150594,HP_0100806,ADRA2A,Sepsis,4,1
ENSG00000150594,MONDO_0000728,ADRA2A,ptosis,4,1
ENSG00000150594,MONDO_0002009,ADRA2A,major depressive disorder,4,1
ENSG00000150594,MONDO_0002050,ADRA2A,depressive disorder,4,1
ENSG00000150594,MONDO_0004456,ADRA2A,cocaine abuse,1,0
ENSG00000150594,MONDO_0004975,ADRA2A,Alzheimer disease,4,1
ENSG00000150594,MONDO_0004979,ADRA2A,asthma,4,1
ENSG00000150594,MONDO_0004992,ADRA2A,cancer,4,1
ENSG00000150594,MONDO_0005041,ADRA2A,glaucoma,4,1
ENSG00000150594,MONDO_0005090,ADRA2A,schizophrenia,1,0
ENSG00000150594,MONDO_0005147,ADRA2A,type 1 diabetes mellitus,2,0
ENSG00000150594,MONDO_0005271,ADRA2A,allergic disease,4,1
ENSG00000150594,MONDO_0005277,ADRA2A,migraine disorder,4,1
ENSG00000150594,MONDO_0005351,ADRA2A,anorexia nervosa,2,0
ENSG00000150594,MONDO_0007079,ADRA2A,alcohol dependence,2,0
ENSG00000150594,MONDO_0007254,ADRA2A,breast cancer,1,0
ENSG00000150594,MONDO_0007739,ADRA2A,Huntington disease,4,1
ENSG00000150594,MONDO_0015667,ADRA2A,acute myeloid leukemia by FAB classification,2,0
ENSG00000150594,MONDO_0015914,ADRA2A,primary orthostatic hypotension,4,1
ENSG00000150594,MONDO_0021698,ADRA2A,alcohol-related disorders,1,0
ENSG00000150594,MONDO_0043510,ADRA2A,brain injury,1,0
ENSG00000150594,MONDO_0100053,ADRA2A,anaphylaxis,4,1
ENSG00000150594,MP_0001914,ADRA2A,hemorrhage,4,1
ENSG00000150630,EFO_0004683,VEGFC,wet macular degeneration,2,0
ENSG00000150630,EFO_0009322,VEGFC,proliferative diabetic retinopathy,2,0
ENSG00000150630,EFO_1000880,VEGFC,corneal neovascularization,1,0
ENSG00000150630,EFO_1001157,VEGFC,retinal vein occlusion,2,0
ENSG00000150630,MONDO_0008380,VEGFC,retinoblastoma,2,0
ENSG00000150782,EFO_0000274,IL18,atopic eczema,2,0
ENSG00000150782,EFO_0000341,IL18,chronic obstructive pulmonary disease,1,0
ENSG00000150782,EFO_0000384,IL18,Crohn's disease,1,0
ENSG00000150782,EFO_0000400,IL18,diabetes mellitus,2,0
ENSG00000150782,EFO_0000685,IL18,rheumatoid arthritis,1,0
ENSG00000150782,EFO_0001378,IL18,multiple myeloma,1,0
ENSG00000150782,EFO_0003767,IL18,inflammatory bowel disease,1,0
ENSG00000150782,EFO_0003780,IL18,Behcet's syndrome,2,0
ENSG00000150782,EFO_0007135,IL18,adult-onset Still's disease,2,0
ENSG00000150782,EFO_1001938,IL18,B-cell non-Hodgkins lymphoma,1,0
ENSG00000150782,MONDO_0005148,IL18,type 2 diabetes mellitus,2,0
ENSG00000150782,MONDO_0015540,IL18,hemophagocytic syndrome,1,0
ENSG00000151062,EFO_0000319,CACNA2D4,cardiovascular disease,4,1
ENSG00000151062,EFO_0000341,CACNA2D4,chronic obstructive pulmonary disease,4,1
ENSG00000151062,EFO_0000474,CACNA2D4,epilepsy,4,1
ENSG00000151062,EFO_0000555,CACNA2D4,irritable bowel syndrome,2,0
ENSG00000151062,EFO_0000764,CACNA2D4,HIV infection,2,0
ENSG00000151062,EFO_0002950,CACNA2D4,pregnancy,1,0
ENSG00000151062,EFO_0003086,CACNA2D4,kidney disease,1,0
ENSG00000151062,EFO_0003100,CACNA2D4,peripheral neuropathy,2,0
ENSG00000151062,EFO_0003108,CACNA2D4,essential tremor,1,0
ENSG00000151062,EFO_0003756,CACNA2D4,autism spectrum disorder,1,0
ENSG00000151062,EFO_0003768,CACNA2D4,nicotine dependence,2,0
ENSG00000151062,EFO_0003890,CACNA2D4,drug dependence,2,0
ENSG00000151062,EFO_0003917,CACNA2D4,premature birth,1,0
ENSG00000151062,EFO_0004270,CACNA2D4,restless legs syndrome,4,1
ENSG00000151062,EFO_0005323,CACNA2D4,post-operative sign or symptom,2,0
ENSG00000151062,EFO_0005407,CACNA2D4,psychosis,1,0
ENSG00000151062,EFO_0005687,CACNA2D4,fibromyalgia,4,1
ENSG00000151062,EFO_0005762,CACNA2D4,neuropathic pain,4,1
ENSG00000151062,EFO_0006788,CACNA2D4,anxiety disorder,4,1
ENSG00000151062,EFO_0007191,CACNA2D4,cannabis dependence,2,0
ENSG00000151062,EFO_0009430,CACNA2D4,neuralgia,4,1
ENSG00000151062,EFO_0009690,CACNA2D4,urinary system disease,4,1
ENSG00000151062,EFO_0010282,CACNA2D4,gastrointestinal disease,4,1
ENSG00000151062,EFO_1000971,CACNA2D4,hyperemesis gravidarum,2,0
ENSG00000151062,EFO_1001250,CACNA2D4,rotator cuff tear,2,0
ENSG00000151062,EFO_1001800,CACNA2D4,Intervertebral Disc Displacement,2,0
ENSG00000151062,EFO_1001884,CACNA2D4,dental phobia,2,0
ENSG00000151062,EFO_1001898,CACNA2D4,mucositis,2,0
ENSG00000151062,EFO_1001998,CACNA2D4,complex regional pain syndrome,2,0
ENSG00000151062,HP_0000083,CACNA2D4,Renal insufficiency,1,0
ENSG00000151062,HP_0000989,CACNA2D4,Pruritus,2,0
ENSG00000151062,HP_0001250,CACNA2D4,Seizure,4,1
ENSG00000151062,HP_0002018,CACNA2D4,Nausea,2,0
ENSG00000151062,HP_0002384,CACNA2D4,Focal impaired awareness seizure,4,1
ENSG00000151062,HP_0003419,CACNA2D4,Low back pain,2,0
ENSG00000151062,HP_0007359,CACNA2D4,Focal-onset seizure,4,1
ENSG00000151062,HP_0012735,CACNA2D4,Cough,1,0
ENSG00000151062,MONDO_0004892,CACNA2D4,refractive error,1,0
ENSG00000151062,MONDO_0004992,CACNA2D4,cancer,2,0
ENSG00000151062,MONDO_0005277,CACNA2D4,migraine disorder,2,0
ENSG00000151062,MONDO_0011382,CACNA2D4,sickle cell disease,2,0
ENSG00000151062,MONDO_0017413,CACNA2D4,Reunion island Larsen syndrome,1,0
ENSG00000151062,MONDO_0041052,CACNA2D4,postherpetic neuralgia,4,1
ENSG00000151062,MONDO_0043797,CACNA2D4,spinal cord injury,4,1
ENSG00000151062,Orphanet_294049,CACNA2D4,Reunion Island's Larsen syndrome,1,0
ENSG00000151067,EFO_0000275,CACNA1C,atrial fibrillation,4,1
ENSG00000151067,EFO_0000319,CACNA1C,cardiovascular disease,4,1
ENSG00000151067,EFO_0000341,CACNA1C,chronic obstructive pulmonary disease,4,1
ENSG00000151067,EFO_0000373,CACNA1C,congestive heart failure,4,1
ENSG00000151067,EFO_0000400,CACNA1C,diabetes mellitus,4,1
ENSG00000151067,EFO_0000474,CACNA1C,epilepsy,4,1
ENSG00000151067,EFO_0000537,CACNA1C,hypertension,4,1
ENSG00000151067,EFO_0000545,CACNA1C,infertility,2,0
ENSG00000151067,EFO_0000555,CACNA1C,irritable bowel syndrome,2,0
ENSG00000151067,EFO_0000612,CACNA1C,myocardial infarction,4,1
ENSG00000151067,EFO_0000701,CACNA1C,skin disease,1,0
ENSG00000151067,EFO_0000712,CACNA1C,stroke,4,1
ENSG00000151067,EFO_0000764,CACNA1C,HIV infection,2,0
ENSG00000151067,EFO_0001645,CACNA1C,coronary artery disease,4,1
ENSG00000151067,EFO_0002610,CACNA1C,cocaine dependence,2,0
ENSG00000151067,EFO_0002756,CACNA1C,fasting,1,0
ENSG00000151067,EFO_0002950,CACNA1C,pregnancy,1,0
ENSG00000151067,EFO_0003060,CACNA1C,non-small cell lung carcinoma,2,0
ENSG00000151067,EFO_0003086,CACNA1C,kidney disease,1,0
ENSG00000151067,EFO_0003100,CACNA1C,peripheral neuropathy,2,0
ENSG00000151067,EFO_0003108,CACNA1C,essential tremor,1,0
ENSG00000151067,EFO_0003144,CACNA1C,heart failure,4,1
ENSG00000151067,EFO_0003756,CACNA1C,autism spectrum disorder,1,0
ENSG00000151067,EFO_0003763,CACNA1C,cerebrovascular disorder,1,0
ENSG00000151067,EFO_0003768,CACNA1C,nicotine dependence,2,0
ENSG00000151067,EFO_0003870,CACNA1C,brain aneurysm,1,0
ENSG00000151067,EFO_0003884,CACNA1C,chronic kidney disease,2,0
ENSG00000151067,EFO_0003890,CACNA1C,drug dependence,2,0
ENSG00000151067,EFO_0003911,CACNA1C,atrial flutter,2,0
ENSG00000151067,EFO_0003913,CACNA1C,angina pectoris,4,1
ENSG00000151067,EFO_0004225,CACNA1C,Coronary Vasospasm,4,1
ENSG00000151067,EFO_0004264,CACNA1C,vascular disease,1,0
ENSG00000151067,EFO_0004269,CACNA1C,cardiac arrhythmia,4,1
ENSG00000151067,EFO_0004270,CACNA1C,restless legs syndrome,4,1
ENSG00000151067,EFO_0004319,CACNA1C,smoking cessation,1,0
ENSG00000151067,EFO_0004911,CACNA1C,familial hypercholesterolemia,4,1
ENSG00000151067,EFO_0005239,CACNA1C,aortic valve calcification,2,0
ENSG00000151067,EFO_0005323,CACNA1C,post-operative sign or symptom,2,0
ENSG00000151067,EFO_0005407,CACNA1C,psychosis,1,0
ENSG00000151067,EFO_0005687,CACNA1C,fibromyalgia,4,1
ENSG00000151067,EFO_0005762,CACNA1C,neuropathic pain,4,1
ENSG00000151067,EFO_0006788,CACNA1C,anxiety disorder,4,1
ENSG00000151067,EFO_0007191,CACNA1C,cannabis dependence,2,0
ENSG00000151067,EFO_0009430,CACNA1C,neuralgia,4,1
ENSG00000151067,EFO_0009690,CACNA1C,urinary system disease,4,1
ENSG00000151067,EFO_0009846,CACNA1C,muscle cramp,2,0
ENSG00000151067,EFO_0010282,CACNA1C,gastrointestinal disease,4,1
ENSG00000151067,EFO_1000013,CACNA1C,Prinzmetal's angina,4,1
ENSG00000151067,EFO_1000971,CACNA1C,hyperemesis gravidarum,2,0
ENSG00000151067,EFO_1000994,CACNA1C,intracranial vasospasm,2,0
ENSG00000151067,EFO_1001250,CACNA1C,rotator cuff tear,2,0
ENSG00000151067,EFO_1001496,CACNA1C,Autosomal dominant polycystic kidney disease,2,0
ENSG00000151067,EFO_1001800,CACNA1C,Intervertebral Disc Displacement,2,0
ENSG00000151067,EFO_1001884,CACNA1C,dental phobia,2,0
ENSG00000151067,EFO_1001898,CACNA1C,mucositis,2,0
ENSG00000151067,EFO_1001998,CACNA1C,complex regional pain syndrome,2,0
ENSG00000151067,HP_0000083,CACNA1C,Renal insufficiency,1,0
ENSG00000151067,HP_0000989,CACNA1C,Pruritus,2,0
ENSG00000151067,HP_0001250,CACNA1C,Seizure,4,1
ENSG00000151067,HP_0001873,CACNA1C,Thrombocytopenia,2,0
ENSG00000151067,HP_0002018,CACNA1C,Nausea,2,0
ENSG00000151067,HP_0002019,CACNA1C,Constipation,1,0
ENSG00000151067,HP_0002321,CACNA1C,Vertigo,4,1
ENSG00000151067,HP_0002384,CACNA1C,Focal impaired awareness seizure,4,1
ENSG00000151067,HP_0003124,CACNA1C,Hypercholesterolemia,4,1
ENSG00000151067,HP_0003419,CACNA1C,Low back pain,2,0
ENSG00000151067,HP_0007359,CACNA1C,Focal-onset seizure,4,1
ENSG00000151067,HP_0009588,CACNA1C,Vestibular schwannoma,2,0
ENSG00000151067,HP_0012735,CACNA1C,Cough,1,0
ENSG00000151067,MONDO_0002046,CACNA1C,alcohol abuse,2,0
ENSG00000151067,MONDO_0004892,CACNA1C,refractive error,1,0
ENSG00000151067,MONDO_0004985,CACNA1C,bipolar disorder,2,0
ENSG00000151067,MONDO_0004992,CACNA1C,cancer,2,0
ENSG00000151067,MONDO_0005178,CACNA1C,osteoarthritis,4,1
ENSG00000151067,MONDO_0005277,CACNA1C,migraine disorder,2,0
ENSG00000151067,MONDO_0011382,CACNA1C,sickle cell disease,2,0
ENSG00000151067,MONDO_0017413,CACNA1C,Reunion island Larsen syndrome,1,0
ENSG00000151067,MONDO_0018479,CACNA1C,congenital adrenal hyperplasia,1,0
ENSG00000151067,MONDO_0021187,CACNA1C,hyperlipidemia,4,1
ENSG00000151067,MONDO_0041052,CACNA1C,postherpetic neuralgia,4,1
ENSG00000151067,MONDO_0043797,CACNA1C,spinal cord injury,4,1
ENSG00000151067,Orphanet_294049,CACNA1C,Reunion Island's Larsen syndrome,1,0
ENSG00000151067,Orphanet_79292,CACNA1C,Fish-eye disease,1,0
ENSG00000151079,EFO_0000540,KCNA6,immune system disease,4,1
ENSG00000151079,EFO_0000546,KCNA6,injury,2,0
ENSG00000151079,EFO_0000616,KCNA6,neoplasm,4,1
ENSG00000151079,EFO_0000618,KCNA6,nervous system disease,4,1
ENSG00000151079,EFO_0003782,KCNA6,motor neuron disease,1,0
ENSG00000151079,EFO_0003918,KCNA6,obstructive sleep apnea,2,0
ENSG00000151079,EFO_0004269,KCNA6,cardiac arrhythmia,4,1
ENSG00000151079,EFO_0004335,KCNA6,short-term memory,2,0
ENSG00000151079,EFO_0004991,KCNA6,Myasthenia gravis,4,1
ENSG00000151079,EFO_0005140,KCNA6,autoimmune disease,4,1
ENSG00000151079,EFO_0005772,KCNA6,neurodegenerative disease,4,1
ENSG00000151079,EFO_0007292,KCNA6,Guillain-Barre syndrome,2,0
ENSG00000151079,EFO_0008524,KCNA6,small cell carcinoma,4,1
ENSG00000151079,EFO_0008525,KCNA6,spinal muscular atrophy,2,0
ENSG00000151079,EFO_0009602,KCNA6,prostate disease,2,0
ENSG00000151079,EFO_0020094,KCNA6,Lambert-Eaton myasthenic syndrome,4,1
ENSG00000151079,EFO_1000632,KCNA6,cerebral palsy,1,0
ENSG00000151079,EFO_1001902,KCNA6,neuromuscular disease,4,1
ENSG00000151079,HP_0000083,KCNA6,Renal insufficiency,1,0
ENSG00000151079,HP_0001324,KCNA6,Muscle weakness,4,1
ENSG00000151079,HP_0003750,KCNA6,Increased muscle fatiguability,4,1
ENSG00000151079,MONDO_0002977,KCNA6,autoimmune disorder of the nervous system,4,1
ENSG00000151079,MONDO_0004992,KCNA6,cancer,4,1
ENSG00000151079,MONDO_0005180,KCNA6,Parkinson disease,1,0
ENSG00000151079,MONDO_0005301,KCNA6,multiple sclerosis,4,1
ENSG00000151079,MONDO_0009672,KCNA6,"spinal muscular atrophy, type III",2,0
ENSG00000151079,MONDO_0018215,KCNA6,paraneoplastic neurologic syndrome,4,1
ENSG00000151079,MONDO_0018940,KCNA6,congenital myasthenic syndrome,4,1
ENSG00000151079,MONDO_0020124,KCNA6,neuromuscular junction disease,4,1
ENSG00000151079,MONDO_0021248,KCNA6,nervous system neoplasm,4,1
ENSG00000151079,Orphanet_590,KCNA6,Congenital myasthenic syndromes,4,1
ENSG00000151090,EFO_0000275,THRB,atrial fibrillation,1,0
ENSG00000151090,EFO_0000319,THRB,cardiovascular disease,4,1
ENSG00000151090,EFO_0001422,THRB,cirrhosis of liver,4,1
ENSG00000151090,EFO_0002892,THRB,thyroid carcinoma,4,1
ENSG00000151090,EFO_0003095,THRB,non-alcoholic fatty liver disease,4,1
ENSG00000151090,EFO_0003144,THRB,heart failure,1,0
ENSG00000151090,EFO_0003840,THRB,chronic progressive multiple sclerosis,1,0
ENSG00000151090,EFO_0003929,THRB,relapsing-remitting multiple sclerosis,1,0
