efo_id,efo_term,max_phase_for_ind,molecule_chembl_id
MONDO:0019460,acute leukemia of ambiguous lineage,1.0,CHEMBL1568
MONDO:0019471,adult T-cell leukemia/lymphoma,1.0,CHEMBL1568
MONDO:0044881,hematopoietic and lymphoid cell neoplasm,2.0,CHEMBL1568
MONDO:0044903,myelofibrosis,2.0,CHEMBL1568
MONDO:0100342,malignant glioma,1.0,CHEMBL1568
Orphanet:848,Beta-thalassemia,2.0,CHEMBL1568
EFO:0000616,neoplasm,1.0,CHEMBL3287735
EFO:1000453,Paraganglioma,2.0,CHEMBL4167360
EFO:0000616,neoplasm,1.0,CHEMBL4583691
EFO:0000266,aortic stenosis,3.0,CHEMBL4650299
EFO:0000275,atrial fibrillation,2.0,CHEMBL4650299
EFO:0000319,cardiovascular disease,3.0,CHEMBL4650299
EFO:0000365,colorectal adenocarcinoma,3.0,CHEMBL4650299
EFO:0000495,fetal growth restriction,3.0,CHEMBL4650299
EFO:0000544,infection,3.0,CHEMBL4650299
EFO:0000545,infertility,2.0,CHEMBL4650299
EFO:0000546,injury,3.0,CHEMBL4650299
EFO:0000612,myocardial infarction,3.0,CHEMBL4650299
EFO:0000616,neoplasm,3.0,CHEMBL4650299
EFO:0000668,preeclampsia,2.0,CHEMBL4650299
EFO:0000694,severe acute respiratory syndrome,3.0,CHEMBL4650299
EFO:0000712,stroke,3.0,CHEMBL4650299
EFO:0000713,subarachnoid hemorrhage,3.0,CHEMBL4650299
EFO:0000771,bacterial disease,3.0,CHEMBL4650299
EFO:0001073,obesity,1.0,CHEMBL4650299
EFO:0001645,coronary artery disease,3.0,CHEMBL4650299
EFO:0002950,pregnancy,3.0,CHEMBL4650299
EFO:0003033,bacteriemia,2.0,CHEMBL4650299
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL4650299
EFO:0003103,urinary tract infection,1.0,CHEMBL4650299
EFO:0003106,pneumonia,3.0,CHEMBL4650299
EFO:0003777,heart disease,3.0,CHEMBL4650299
EFO:0003827,pulmonary embolism,3.0,CHEMBL4650299
EFO:0003884,chronic kidney disease,3.0,CHEMBL4650299
EFO:0003907,deep vein thrombosis,3.0,CHEMBL4650299
EFO:0003913,angina pectoris,3.0,CHEMBL4650299
EFO:0003966,eye disease,4.0,CHEMBL4650299
EFO:0004286,venous thromboembolism,3.0,CHEMBL4650299
EFO:0004610,acute lung injury,3.0,CHEMBL4650299
EFO:0005672,acute coronary syndrome,3.0,CHEMBL4650299
EFO:0006834,septic shock,2.0,CHEMBL4650299
EFO:0008507,interstitial cystitis,2.0,CHEMBL4650299
EFO:0008583,acute myocardial infarction,3.0,CHEMBL4650299
EFO:0008585,ST Elevation Myocardial Infarction,3.0,CHEMBL4650299
EFO:0009516,burn,2.0,CHEMBL4650299
EFO:1000637,acute respiratory distress syndrome,1.0,CHEMBL4650299
EFO:1000985,intermediate coronary syndrome,2.0,CHEMBL4650299
EFO:1001129,proliferative vitreoretinopathy,3.0,CHEMBL4650299
EFO:1001375,Myocardial Ischemia,3.0,CHEMBL4650299
EFO:1001904,oral mucositis,1.0,CHEMBL4650299
EFO:1002048,kidney failure,3.0,CHEMBL4650299
HP:0000083,Renal insufficiency,3.0,CHEMBL4650299
HP:0001907,Thromboembolism,3.0,CHEMBL4650299
HP:0002619,Varicose veins,4.0,CHEMBL4650299
HP:0004418,Thrombophlebitis,1.0,CHEMBL4650299
HP:0004419,Recurrent thrombophlebitis,4.0,CHEMBL4650299
HP:0004936,Venous thrombosis,3.0,CHEMBL4650299
HP:0031273,Shock,2.0,CHEMBL4650299
HP:0100806,Sepsis,3.0,CHEMBL4650299
MONDO:0000831,thrombotic disease,4.0,CHEMBL4650299
MONDO:0002243,hemorrhagic disease,2.0,CHEMBL4650299
MONDO:0004992,cancer,3.0,CHEMBL4650299
MONDO:0005147,type 1 diabetes mellitus,2.0,CHEMBL4650299
MONDO:0021148,female reproductive system neoplasm,3.0,CHEMBL4650299
MONDO:0024327,chronic renal failure syndrome,2.0,CHEMBL4650299
MP:0001914,hemorrhage,3.0,CHEMBL4650299
MONDO:0002009,major depressive disorder,2.0,CHEMBL4650303
EFO:0000616,neoplasm,2.0,CHEMBL4462530
HP:0001250,Seizure,1.0,CHEMBL4650313
EFO:0000272,astrocytoma,1.0,CHEMBL4650317
MONDO:0100192,liver failure,1.0,CHEMBL4650318
MONDO:0021117,lung neoplasm,1.0,CHEMBL4650319
EFO:0000574,lymphoma,2.0,CHEMBL4650321
EFO:1000630,marginal zone B-cell lymphoma,3.0,CHEMBL4650321
EFO:0005221,cholangiocarcinoma,2.0,CHEMBL4471306
MONDO:0005184,pancreatic ductal adenocarcinoma,2.0,CHEMBL4471306
MONDO:0005233,non-small cell lung carcinoma,2.0,CHEMBL4471306
MONDO:0100245,acquired paroxysmal nocturnal hemoglobinuria,1.0,CHEMBL4650325
EFO:0003100,peripheral neuropathy,2.0,CHEMBL4650327
EFO:0001421,liver disease,1.0,CHEMBL4650332
EFO:1001996,Thalassemia,1.0,CHEMBL4650332
MONDO:0002120,neuroendocrine carcinoma,1.0,CHEMBL4650335
EFO:0000094,B-cell acute lymphoblastic leukemia,1.0,CHEMBL4650338
MONDO:0017611,pituitary tumor,2.0,CHEMBL4650342
EFO:0008507,interstitial cystitis,1.0,CHEMBL5095040
EFO:1000781,overactive bladder,1.0,CHEMBL5095040
EFO:0000660,polycystic ovary syndrome,2.0,CHEMBL4650349
EFO:0006859,head and neck malignant neoplasia,1.0,CHEMBL4650351
EFO:0000319,cardiovascular disease,1.0,CHEMBL4650354
EFO:0000621,neuroblastoma,3.0,CHEMBL4650354
MONDO:0008315,prostate cancer,3.0,CHEMBL4650355
EFO:0000616,neoplasm,1.0,CHEMBL4650356
MP:0001845,inflammation,2.0,CHEMBL1075834
EFO:0009708,metastasis,1.0,CHEMBL4650364
MONDO:0003059,bile duct cancer,2.0,CHEMBL4650364
MONDO:0004992,cancer,1.0,CHEMBL4650364
EFO:0003086,kidney disease,1.0,CHEMBL4648616
EFO:0000182,hepatocellular carcinoma,1.0,CHEMBL4650367
MONDO:0009925,autosomal recessive inherited pseudoxanthoma elasticum,2.0,CHEMBL3184949
EFO:0000565,leukemia,1.0,CHEMBL4650374
MONDO:0007915,systemic lupus erythematosus,1.0,CHEMBL4650374
MONDO:0005184,pancreatic ductal adenocarcinoma,2.0,CHEMBL4650376
EFO:0000181,head and neck squamous cell carcinoma,1.0,CHEMBL4650385
MONDO:0005575,colorectal cancer,1.0,CHEMBL4650387
MONDO:0008903,lung cancer,1.0,CHEMBL4650387
EFO:0002618,pancreatic carcinoma,1.0,CHEMBL4650392
MONDO:0004986,urinary bladder carcinoma,2.0,CHEMBL4650392
MONDO:0005233,non-small cell lung carcinoma,3.0,CHEMBL4650392
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL4647810
EFO:1001938,B-cell non-Hodgkins lymphoma,1.0,CHEMBL4650393
EFO:1000403,Ocular Melanoma,2.0,CHEMBL4650400
MONDO:0004064,iris melanoma,2.0,CHEMBL4650400
MONDO:0005575,colorectal cancer,2.0,CHEMBL4650400
EFO:0000540,immune system disease,3.0,CHEMBL4650406
EFO:0000182,hepatocellular carcinoma,1.0,CHEMBL4650410
MONDO:0005575,colorectal cancer,2.0,CHEMBL4650419
EFO:0004292,vaccination,4.0,CHEMBL4650429
MONDO:0100096,COVID-19,4.0,CHEMBL4650429
EFO:0000095,chronic lymphocytic leukemia,1.0,CHEMBL4650433
EFO:0000681,renal cell carcinoma,2.0,CHEMBL4650435
MONDO:0005575,colorectal cancer,2.0,CHEMBL4650435
EFO:0000729,ulcerative colitis,1.0,CHEMBL4650437
EFO:0005772,neurodegenerative disease,3.0,CHEMBL4650439
EFO:0000096,neoplasm of mature B-cells,1.0,CHEMBL4650448
EFO:1000710,hidradenitis suppurativa,1.0,CHEMBL4650461
MONDO:0100096,COVID-19,4.0,CHEMBL4650462
MONDO:0002516,digestive system cancer,2.0,CHEMBL4650483
MONDO:0005184,pancreatic ductal adenocarcinoma,3.0,CHEMBL4650483
MONDO:0005233,non-small cell lung carcinoma,3.0,CHEMBL4650483
MONDO:0005575,colorectal cancer,2.0,CHEMBL4650483
EFO:1000630,marginal zone B-cell lymphoma,2.0,CHEMBL4650485
HP:0000083,Renal insufficiency,1.0,CHEMBL4650485
MONDO:0005301,multiple sclerosis,2.0,CHEMBL4650485
EFO:0000694,severe acute respiratory syndrome,4.0,CHEMBL4650491
EFO:0004292,vaccination,4.0,CHEMBL4650491
MONDO:0043797,spinal cord injury,2.0,CHEMBL4650492
EFO:0000616,neoplasm,1.0,CHEMBL4650496
EFO:0000707,squamous cell carcinoma,1.0,CHEMBL4650496
MONDO:0005575,colorectal cancer,1.0,CHEMBL4650496
MONDO:0008903,lung cancer,2.0,CHEMBL4650497
MONDO:0005184,pancreatic ductal adenocarcinoma,2.0,CHEMBL2029422
MONDO:0011012,African iron overload,1.0,CHEMBL4650507
EFO:0000540,immune system disease,3.0,CHEMBL4650513
EFO:0001421,liver disease,1.0,CHEMBL4650521
EFO:0003086,kidney disease,1.0,CHEMBL4650521
MONDO:0100096,COVID-19,4.0,CHEMBL4650524
EFO:0000196,metastatic prostate cancer,2.0,CHEMBL3578202
EFO:1000384,Mixed Tumor of the Salivary Gland,2.0,CHEMBL4650276
EFO:0005221,cholangiocarcinoma,2.0,CHEMBL4650297
EFO:1001961,intrahepatic cholangiocarcinoma,2.0,CHEMBL4650297
EFO:1000453,Paraganglioma,2.0,CHEMBL4651002
EFO:0000220,acute lymphoblastic leukemia,1.0,CHEMBL4650827
EFO:0000565,leukemia,2.0,CHEMBL4650827
MONDO:0005575,colorectal cancer,1.0,CHEMBL4650827
MONDO:0019460,acute leukemia of ambiguous lineage,1.0,CHEMBL4650827
EFO:1001484,pain agnosia,1.0,CHEMBL1290459
EFO:1001484,pain agnosia,1.0,CHEMBL4650219
MONDO:0002050,depressive disorder,1.0,CHEMBL4650223
EFO:0004248,male infertility,4.0,CHEMBL4650226
EFO:1001875,amyloidosis,4.0,CHEMBL4650226
MONDO:0004994,cardiomyopathy,4.0,CHEMBL4650226
MONDO:0010311,Becker muscular dystrophy,4.0,CHEMBL4650241
EFO:0000546,injury,4.0,CHEMBL4650246
EFO:0000546,injury,4.0,CHEMBL4650246
EFO:1000692,epidermolysis bullosa dystrophica,4.0,CHEMBL4650246
GO:0042060,wound healing,4.0,CHEMBL4650246
HP:0200042,Skin ulcer,4.0,CHEMBL4650246
MONDO:0017612,junctional epidermolysis bullosa,4.0,CHEMBL4650246
EFO:0000694,severe acute respiratory syndrome,3.0,CHEMBL4650248
EFO:0000694,severe acute respiratory syndrome,3.0,CHEMBL4650249
EFO:0003869,breast neoplasm,3.0,CHEMBL4650256
HP:0100574,biliary tract neoplasm,4.0,CHEMBL4650256
MONDO:0011012,African iron overload,1.0,CHEMBL4650270
EFO:0000707,squamous cell carcinoma,1.0,CHEMBL4650271
EFO:0000756,melanoma,3.0,CHEMBL4650271
EFO:0000400,diabetes mellitus,4.0,CHEMBL4650274
EFO:0000616,neoplasm,1.0,CHEMBL4098253
MONDO:0008231,Peyronie disease,1.0,CHEMBL4802134
EFO:0000694,severe acute respiratory syndrome,3.0,CHEMBL4802135
EFO:0003106,pneumonia,3.0,CHEMBL4802135
EFO:0007328,influenza,3.0,CHEMBL4802135
MONDO:0100233,long COVID-19,2.0,CHEMBL4802135
EFO:0000717,systemic scleroderma,1.0,CHEMBL4802138
CHEBI:33295,diagnostic agent,1.0,CHEMBL477278
EFO:0000616,neoplasm,1.0,CHEMBL4802156
GO:0042697,menopause,3.0,CHEMBL4802157
EFO:0000691,sarcoma,2.0,CHEMBL4802161
EFO:0001075,ovarian carcinoma,2.0,CHEMBL4802161
MONDO:0015459,nasopharyngeal carcinoma,2.0,CHEMBL4802161
HP:0000989,Pruritus,1.0,CHEMBL5095035
HP:0012735,Cough,1.0,CHEMBL5095035
EFO:0000319,cardiovascular disease,3.0,CHEMBL4802169
EFO:0001069,nutritional disorder,1.0,CHEMBL4802169
MONDO:0005184,pancreatic ductal adenocarcinoma,1.0,CHEMBL4802172
MONDO:0005575,colorectal cancer,1.0,CHEMBL4802172
HP:0001871,Abnormality of blood and blood-forming tissues,3.0,CHEMBL4802180
EFO:0000574,lymphoma,1.0,CHEMBL4802185
MONDO:0004643,myeloid leukemia,1.0,CHEMBL5095036
MONDO:0003219,gastroesophageal junction adenocarcinoma,3.0,CHEMBL4802188
EFO:0000196,metastatic prostate cancer,1.0,CHEMBL4862963
EFO:0003047,hepatitis C virus infection,1.0,CHEMBL5095037
EFO:0000756,melanoma,2.0,CHEMBL4802193
EFO:1000616,Uveal Melanoma,2.0,CHEMBL4802193
MONDO:0003878,malignant choroid melanoma,2.0,CHEMBL4802193
MONDO:0004986,urinary bladder carcinoma,1.0,CHEMBL4802193
MONDO:0008315,prostate cancer,2.0,CHEMBL4802201
EFO:0005950,head and neck neoplasia,2.0,CHEMBL4802205
EFO:0007328,influenza,2.0,CHEMBL466246
MONDO:0002041,fungal infectious disease,1.0,CHEMBL4533578
EFO:0004346,neuroimaging measurement,1.0,CHEMBL4802245
EFO:0001376,synovial sarcoma,4.0,CHEMBL4802254
EFO:0004994,lumbar disc degeneration,1.0,CHEMBL4802266
EFO:0000616,neoplasm,1.0,CHEMBL4802267
EFO:0004346,neuroimaging measurement,1.0,CHEMBL4802267
MONDO:0004975,Alzheimer disease,1.0,CHEMBL4804173
EFO:0002970,muscular disease,2.0,CHEMBL224128
MONDO:0002050,depressive disorder,2.0,CHEMBL7257
EFO:0000569,liposarcoma,1.0,CHEMBL4754493
EFO:0003888,attention deficit hyperactivity disorder,2.0,CHEMBL497318
EFO:0000676,psoriasis,2.0,CHEMBL1201362
EFO:0004775,toxic epidermal necrolysis,1.0,CHEMBL1201362
EFO:0007187,bullous pemphigoid,2.0,CHEMBL1201362
EFO:0008517,oral lichen planus,2.0,CHEMBL1201362
EFO:1000724,lichen disease,3.0,CHEMBL1201362
EFO:1001395,Phlebitis,1.0,CHEMBL1201362
EFO:1001993,scleroderma,1.0,CHEMBL1201362
MONDO:0013730,graft versus host disease,3.0,CHEMBL1201362
MONDO:0020547,chronic graft versus host disease,2.0,CHEMBL1201362
MONDO:0043653,herpes labialis,2.0,CHEMBL1201362
MONDO:0005310,atrial flutter,4.0,CHEMBL2362410
EFO:0000729,ulcerative colitis,2.0,CHEMBL2137148
EFO:0001642,lymphoid neoplasm,1.0,CHEMBL2137148
EFO:0003834,cutaneous lupus erythematosus,2.0,CHEMBL2137148
MONDO:0002334,hematopoietic and lymphoid system neoplasm,1.0,CHEMBL2137148
EFO:0003761,major depressive disorder,2.0,CHEMBL12420
MONDO:0002050,depressive disorder,2.0,CHEMBL12420
EFO:0005772,neurodegenerative disease,1.0,CHEMBL56021
MONDO:0017720,GM2 gangliosidosis,1.0,CHEMBL56021
MONDO:0018149,GM1 gangliosidosis,1.0,CHEMBL56021
EFO:0000540,immune system disease,3.0,CHEMBL4483575
EFO:0000699,Sjogren syndrome,2.0,CHEMBL4483575
MONDO:0044212,chronic idiopathic urticaria,3.0,CHEMBL4483575
EFO:0001073,obesity,1.0,CHEMBL5095165
EFO:0007191,cannabis dependence,1.0,CHEMBL5095165
EFO:0003103,urinary tract infection,2.0,CHEMBL5095168
EFO:0000616,neoplasm,2.0,CHEMBL5095169
EFO:0001421,liver disease,1.0,CHEMBL5087506
EFO:0005411,schizoaffective disorder,2.0,CHEMBL5095172
EFO:0008528,urothelial carcinoma,1.0,CHEMBL4783351
EFO:0000616,neoplasm,2.0,CHEMBL5095181
EFO:0001421,liver disease,1.0,CHEMBL4756476
EFO:0000616,neoplasm,1.0,CHEMBL5090754
EFO:1000562,Tenosynovial Giant Cell Tumor,3.0,CHEMBL5095202
MONDO:0024686,"tenosynovial giant cell tumor, diffuse type",3.0,CHEMBL5095202
EFO:0000275,atrial fibrillation,2.0,CHEMBL155572
EFO:0001361,pulmonary arterial hypertension,2.0,CHEMBL155572
EFO:0004911,familial hypercholesterolemia,2.0,CHEMBL155572
EFO:0000616,neoplasm,2.0,CHEMBL3250476
EFO:0003968,angiosarcoma,2.0,CHEMBL5095210
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL5095220
MONDO:0007254,breast cancer,3.0,CHEMBL5095220
MONDO:0008315,prostate cancer,3.0,CHEMBL5095220
EFO:0003843,pain,1.0,CHEMBL5095224
MONDO:0004992,cancer,2.0,CHEMBL4469414
EFO:0000616,neoplasm,2.0,CHEMBL5095228
EFO:1001051,mycosis fungoides,1.0,CHEMBL5095231
MONDO:0008170,ovarian cancer,1.0,CHEMBL5095231
EFO:0000616,neoplasm,1.0,CHEMBL5095243
MONDO:0004992,cancer,1.0,CHEMBL5095243
EFO:1000616,Uveal Melanoma,1.0,CHEMBL3683575
EFO:0000763,viral disease,1.0,CHEMBL5077861
MONDO:0005184,pancreatic ductal adenocarcinoma,1.0,CHEMBL5095245
EFO:0005772,neurodegenerative disease,1.0,CHEMBL5095251
EFO:0009448,pulmonary fibrosis,1.0,CHEMBL5095257
MONDO:0005184,pancreatic ductal adenocarcinoma,2.0,CHEMBL80386
EFO:0000649,periodontitis,1.0,CHEMBL4288984
GO:0042697,menopause,2.0,CHEMBL4288984
HP:0002140,Ischemic stroke,2.0,CHEMBL4288984
MONDO:0015459,nasopharyngeal carcinoma,2.0,CHEMBL4288984
MONDO:0002050,depressive disorder,1.0,CHEMBL5095264
MONDO:0044212,chronic idiopathic urticaria,3.0,CHEMBL5095266
EFO:0000616,neoplasm,1.0,CHEMBL5095273
EFO:0002618,pancreatic carcinoma,2.0,CHEMBL5095273
EFO:0003869,breast neoplasm,3.0,CHEMBL5095273
MONDO:0001187,urinary bladder cancer,3.0,CHEMBL5095273
MONDO:0002974,cervical cancer,2.0,CHEMBL5095273
MONDO:0005575,colorectal cancer,2.0,CHEMBL5095273
MONDO:0008315,prostate cancer,2.0,CHEMBL5095273
MONDO:0005575,colorectal cancer,2.0,CHEMBL5095277
MONDO:0005575,colorectal cancer,1.0,CHEMBL5095278
MONDO:0005575,colorectal cancer,3.0,CHEMBL5095280
EFO:0000384,Crohn's disease,2.0,CHEMBL5314423
EFO:0000729,ulcerative colitis,2.0,CHEMBL5314423
EFO:0001421,liver disease,1.0,CHEMBL5314423
EFO:0003086,kidney disease,1.0,CHEMBL5314423
EFO:1001494,psoriasis vulgaris,3.0,CHEMBL5314423
EFO:0000616,neoplasm,1.0,CHEMBL5095283
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL5095287
EFO:0000729,ulcerative colitis,2.0,CHEMBL5095287
MONDO:0008433,small cell lung carcinoma,4.0,CHEMBL5095292
EFO:0000404,diffuse scleroderma,2.0,CHEMBL5095293
EFO:0004255,nephrotic syndrome,3.0,CHEMBL5095293
EFO:0004192,alopecia areata,2.0,CHEMBL5095301
EFO:0005809,type II hypersensitivity reaction disease,1.0,CHEMBL5095301
EFO:0004346,neuroimaging measurement,1.0,CHEMBL5095310
EFO:0000616,neoplasm,1.0,CHEMBL5095314
EFO:0003103,urinary tract infection,3.0,CHEMBL5095320
MONDO:0002494,substance-related disorder,2.0,CHEMBL5095323
MONDO:0004938,substance dependence,2.0,CHEMBL5095323
EFO:0003956,seasonal allergic rhinitis,3.0,CHEMBL5095324
MONDO:0001187,urinary bladder cancer,2.0,CHEMBL5095326
MONDO:0008903,lung cancer,1.0,CHEMBL5095331
MONDO:0005178,osteoarthritis,1.0,CHEMBL5095333
MONDO:0005184,pancreatic ductal adenocarcinoma,2.0,CHEMBL5095334
MONDO:0008170,ovarian cancer,2.0,CHEMBL5095334
MONDO:0008315,prostate cancer,1.0,CHEMBL5095334
EFO:0001421,liver disease,1.0,CHEMBL5314424
EFO:0009606,macular degeneration,2.0,CHEMBL5095336
MONDO:0004580,retinal degeneration,1.0,CHEMBL5095336
MONDO:0011962,endometrial cancer,2.0,CHEMBL5095337
MONDO:0005575,colorectal cancer,2.0,CHEMBL5095339
EFO:0003860,pancreatic neoplasm,1.0,CHEMBL5314425
EFO:1000403,Ocular Melanoma,3.0,CHEMBL5095345
MONDO:0004064,iris melanoma,3.0,CHEMBL5095345
EFO:0000183,Hodgkins lymphoma,3.0,CHEMBL5095352
EFO:0002618,pancreatic carcinoma,1.0,CHEMBL5095352
MONDO:0005575,colorectal cancer,1.0,CHEMBL5095352
MONDO:0015459,nasopharyngeal carcinoma,1.0,CHEMBL5095352
EFO:0000616,neoplasm,1.0,CHEMBL5095353
EFO:0000389,cutaneous melanoma,2.0,CHEMBL5095361
EFO:0002617,metastatic melanoma,2.0,CHEMBL5095361
MONDO:0004064,iris melanoma,2.0,CHEMBL5095361
EFO:0000181,head and neck squamous cell carcinoma,3.0,CHEMBL5095362
EFO:0000588,mesothelioma,3.0,CHEMBL5095362
EFO:0003897,stomach neoplasm,2.0,CHEMBL5095362
EFO:0000694,severe acute respiratory syndrome,2.0,CHEMBL5095366
MONDO:0100096,COVID-19,2.0,CHEMBL5095366
EFO:0000616,neoplasm,2.0,CHEMBL5095369
HP:0006515,Interstitial pneumonitis,1.0,CHEMBL5095370
EFO:1001890,food allergy,1.0,CHEMBL5095373
MONDO:0019438,AL amyloidosis,1.0,CHEMBL5095373
MONDO:0015459,nasopharyngeal carcinoma,1.0,CHEMBL5095383
MONDO:0005575,colorectal cancer,2.0,CHEMBL5095384
MONDO:0005575,colorectal cancer,2.0,CHEMBL5095385
MONDO:0014960,"encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy",1.0,CHEMBL5095386
EFO:0000181,head and neck squamous cell carcinoma,2.0,CHEMBL5314428
EFO:0000349,clear cell renal carcinoma,3.0,CHEMBL5314428
EFO:0005708,renal cell adenocarcinoma,3.0,CHEMBL5314428
MONDO:0005575,colorectal cancer,3.0,CHEMBL5314428
EFO:0000691,sarcoma,1.0,CHEMBL5095391
MONDO:0002050,depressive disorder,1.0,CHEMBL5095396
EFO:0004194,IGA glomerulonephritis,4.0,CHEMBL5095401
MONDO:0100245,acquired paroxysmal nocturnal hemoglobinuria,4.0,CHEMBL5095401
EFO:0000694,severe acute respiratory syndrome,3.0,CHEMBL5095404
EFO:0001421,liver disease,1.0,CHEMBL5095404
MONDO:0100096,COVID-19,3.0,CHEMBL5095404
MONDO:0002494,substance-related disorder,1.0,CHEMBL1195301
MONDO:0002494,substance-related disorder,1.0,CHEMBL554230
EFO:0004346,neuroimaging measurement,1.0,CHEMBL5095413
EFO:1000783,diabetic neuropathy,2.0,CHEMBL5095437
EFO:0000094,B-cell acute lymphoblastic leukemia,4.0,CHEMBL5095440
MP:0001914,hemorrhage,4.0,CHEMBL5095451
EFO:0004192,alopecia areata,2.0,CHEMBL5095458
EFO:1001996,Thalassemia,4.0,CHEMBL5095474
,,4.0,CHEMBL5095474
MONDO:0001220,hypoparathyroidism,4.0,CHEMBL5095475
EFO:0001061,cervical carcinoma,1.0,CHEMBL5095477
EFO:0004346,neuroimaging measurement,1.0,CHEMBL5095488
EFO:0000763,viral disease,1.0,CHEMBL5095163
HP:0003119,Abnormal circulating lipid concentration,4.0,CHEMBL5095052
HP:0003124,Hypercholesterolemia,4.0,CHEMBL5095052
HP:0001268,Mental deterioration,1.0,CHEMBL5095056
MONDO:0004975,Alzheimer disease,1.0,CHEMBL5095056
EFO:1001484,pain agnosia,2.0,CHEMBL5095058
MONDO:0005180,Parkinson disease,1.0,CHEMBL4748063
MONDO:0002050,depressive disorder,1.0,CHEMBL5095069
MONDO:0002050,depressive disorder,2.0,CHEMBL5095070
MONDO:0005180,Parkinson disease,2.0,CHEMBL5095072
MONDO:0002009,major depressive disorder,1.0,CHEMBL5095074
MONDO:0002050,depressive disorder,1.0,CHEMBL5095074
MONDO:0002050,depressive disorder,2.0,CHEMBL5095074
MONDO:0002050,depressive disorder,2.0,CHEMBL5095078
EFO:1000049,pulmonary tuberculosis,2.0,CHEMBL5095080
MONDO:0018076,tuberculosis,1.0,CHEMBL5095080
EFO:1001484,pain agnosia,2.0,CHEMBL4785966
EFO:1000906,dry eye syndrome,1.0,CHEMBL2441929
EFO:0003095,non-alcoholic fatty liver disease,1.0,CHEMBL5314422
EFO:0004268,sclerosing cholangitis,1.0,CHEMBL5314422
HP:0030151,Cholangitis,1.0,CHEMBL5314422
EFO:0005772,neurodegenerative disease,1.0,CHEMBL5095095
HP:0001268,Mental deterioration,1.0,CHEMBL5095095
EFO:0000537,hypertension,1.0,CHEMBL5095105
EFO:0003144,heart failure,1.0,CHEMBL5095105
EFO:0003884,chronic kidney disease,1.0,CHEMBL5095105
MONDO:0008315,prostate cancer,1.0,CHEMBL5095106
EFO:0005531,urticaria,1.0,CHEMBL5095110
MONDO:0015974,severe combined immunodeficiency,1.0,CHEMBL5095110
MONDO:0044212,chronic idiopathic urticaria,1.0,CHEMBL5095110
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL5095111
EFO:0000618,nervous system disease,1.0,CHEMBL5095122
EFO:0005809,type II hypersensitivity reaction disease,1.0,CHEMBL5095122
MONDO:0005147,type 1 diabetes mellitus,2.0,CHEMBL5095122
MONDO:0005301,multiple sclerosis,3.0,CHEMBL5095122
EFO:0000222,acute myeloid leukemia,1.0,CHEMBL5095142
EFO:0001378,multiple myeloma,1.0,CHEMBL5095142
EFO:0002617,metastatic melanoma,1.0,CHEMBL5095142
EFO:1001249,non-alcoholic steatohepatitis,1.0,CHEMBL5095142
MONDO:0001187,urinary bladder cancer,1.0,CHEMBL5095142
MONDO:0004192,urethra cancer,1.0,CHEMBL5095142
MONDO:0004992,cancer,1.0,CHEMBL5095142
MONDO:0005148,type 2 diabetes mellitus,1.0,CHEMBL5095142
HP:0000479,Abnormal retinal morphology,1.0,CHEMBL5095152
EFO:0004239,chronic hepatitis B virus infection,2.0,CHEMBL5095159
MONDO:0004992,cancer,1.0,CHEMBL5095497
,,4.0,CHEMBL5315050
CHEBI:33295,diagnostic agent,4.0,CHEMBL5315051
EFO:0004346,neuroimaging measurement,4.0,CHEMBL5315051
EFO:1000355,Malignant Mesothelioma,4.0,CHEMBL5315053
EFO:0005611,opioid dependence,4.0,CHEMBL5315056
MONDO:0100096,COVID-19,2.0,CHEMBL5315058
CHEBI:33295,diagnostic agent,4.0,CHEMBL6067989
CHEBI:33295,diagnostic agent,4.0,CHEMBL5315062
EFO:0004346,neuroimaging measurement,4.0,CHEMBL5315062
EFO:0000545,infertility,3.0,CHEMBL5315064
EFO:0001663,prostate carcinoma,4.0,CHEMBL5315067
EFO:0000637,osteosarcoma,2.0,CHEMBL5315068
EFO:0000545,infertility,3.0,CHEMBL5315073
MONDO:0008315,prostate cancer,2.0,CHEMBL5315073
MONDO:0011962,endometrial cancer,2.0,CHEMBL5315077
CHEBI:33295,diagnostic agent,4.0,CHEMBL5315079
,,4.0,CHEMBL5315080
EFO:0003907,deep vein thrombosis,4.0,CHEMBL5315087
,,4.0,CHEMBL5315092
EFO:0004599,acute graft vs. host disease,4.0,CHEMBL5315097
,,4.0,CHEMBL5315099
CHEBI:33295,diagnostic agent,4.0,CHEMBL5315106
EFO:0001421,liver disease,1.0,CHEMBL5314557
EFO:0003086,kidney disease,1.0,CHEMBL5314557
EFO:0000673,prostate adenocarcinoma,1.0,CHEMBL5314559
MONDO:0008315,prostate cancer,3.0,CHEMBL5314559
MONDO:0002009,major depressive disorder,1.0,CHEMBL5314561
MONDO:0009293,glycogen storage disease V,1.0,CHEMBL5314562
EFO:0001421,liver disease,1.0,CHEMBL5314564
EFO:1001484,pain agnosia,1.0,CHEMBL5314566
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL3264004
EFO:0000096,neoplasm of mature B-cells,2.0,CHEMBL5314570
